detection_id,latitude,longitude,acq_date,acq_time,acq_datetime,bright_ti4,bright_ti5,frp,confidence,satellite,instrument,daynight,type,scan,track,version
WB2024_0000178,22.37315,87.39818,2024-01-03,715,2024-01-03 07:15:00,330.64,299.42,2.3,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000179,22.36981,87.3988,2024-01-03,715,2024-01-03 07:15:00,332.37,300.98,2.59,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000180,22.24664,86.86378,2024-01-03,715,2024-01-03 07:15:00,328.06,300.16,3.09,l,N20,VIIRS,D,0,0.41,0.37,2
WB2024_0000181,22.347,87.46539,2024-01-03,715,2024-01-03 07:15:00,333.47,301.76,4.48,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000182,22.3476,87.4692,2024-01-03,715,2024-01-03 07:15:00,330.18,299.51,3.59,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000183,22.38349,87.73887,2024-01-03,715,2024-01-03 07:15:00,328.01,300.12,1.47,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000184,22.33153,87.43295,2024-01-03,715,2024-01-03 07:15:00,328.72,301.9,1.75,l,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000185,22.26278,87.00583,2024-01-03,715,2024-01-03 07:15:00,337.42,299.73,3.26,n,N20,VIIRS,D,0,0.41,0.37,2
WB2024_0000186,22.3564,87.41663,2024-01-03,715,2024-01-03 07:15:00,327.87,300.92,2.46,l,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000187,22.381,87.25487,2024-01-03,715,2024-01-03 07:15:00,333.0,300.47,3.81,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000188,22.95602,87.85416,2024-01-03,715,2024-01-03 07:15:00,333.13,301.47,2.34,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000189,22.39252,87.24084,2024-01-03,715,2024-01-03 07:15:00,336.73,301.21,3.82,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000190,22.39649,87.24406,2024-01-03,715,2024-01-03 07:15:00,329.95,300.01,2.43,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000191,22.39525,87.23638,2024-01-03,715,2024-01-03 07:15:00,329.22,299.7,2.03,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000192,22.5403,87.44104,2024-01-03,715,2024-01-03 07:15:00,332.8,300.18,2.34,n,N20,VIIRS,D,0,0.39,0.37,2
WB2024_0000193,22.72889,87.64418,2024-01-03,715,2024-01-03 07:15:00,334.12,301.75,2.83,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000194,22.75416,87.67444,2024-01-03,715,2024-01-03 07:15:00,327.6,301.24,1.29,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000195,22.8139,87.83748,2024-01-03,715,2024-01-03 07:15:00,331.34,302.5,1.52,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000196,22.81581,87.80626,2024-01-03,715,2024-01-03 07:15:00,329.37,300.58,1.51,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000197,22.82867,87.8232,2024-01-03,715,2024-01-03 07:15:00,328.53,300.76,1.71,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000198,22.82962,87.80759,2024-01-03,715,2024-01-03 07:15:00,333.14,301.95,1.71,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000199,23.02549,88.54662,2024-01-03,715,2024-01-03 07:15:00,332.57,300.39,2.94,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000200,22.92741,87.69322,2024-01-03,715,2024-01-03 07:15:00,328.51,301.86,2.19,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000201,22.30509,87.37505,2024-01-03,715,2024-01-03 07:15:00,332.46,300.03,1.65,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000202,23.00342,88.13766,2024-01-03,715,2024-01-03 07:15:00,327.52,300.98,1.78,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000203,22.37541,87.22031,2024-01-03,715,2024-01-03 07:15:00,342.6,300.64,4.52,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000204,22.32338,87.5323,2024-01-03,715,2024-01-03 07:15:00,330.52,301.25,1.83,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000205,22.25772,86.97466,2024-01-03,715,2024-01-03 07:15:00,327.75,300.32,2.13,n,N20,VIIRS,D,0,0.41,0.37,2
WB2024_0000206,22.24132,87.44178,2024-01-03,715,2024-01-03 07:15:00,331.01,301.35,2.41,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000207,22.27375,87.52193,2024-01-03,715,2024-01-03 07:15:00,327.65,300.47,1.91,n,N20,VIIRS,D,0,0.39,0.37,2
WB2024_0000208,22.81523,87.69421,2024-01-03,715,2024-01-03 07:15:00,331.72,303.5,2.09,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000209,21.72452,87.76643,2024-01-03,715,2024-01-03 07:15:00,333.75,301.33,3.0,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000210,21.71199,87.64438,2024-01-03,715,2024-01-03 07:15:00,331.52,300.77,2.3,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000211,21.78339,87.58092,2024-01-03,715,2024-01-03 07:15:00,334.25,301.7,3.23,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000212,21.97448,88.5405,2024-01-03,715,2024-01-03 07:15:00,333.07,299.63,2.49,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000213,21.8497,87.27384,2024-01-03,715,2024-01-03 07:15:00,332.94,300.43,3.49,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000214,21.87188,87.36855,2024-01-03,715,2024-01-03 07:15:00,330.49,300.73,1.96,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000215,21.90592,87.32277,2024-01-03,715,2024-01-03 07:15:00,331.89,297.78,1.85,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000216,21.95356,87.60036,2024-01-03,715,2024-01-03 07:15:00,329.42,300.45,1.43,n,N20,VIIRS,D,0,0.39,0.37,2
WB2024_0000217,22.05325,88.12585,2024-01-03,715,2024-01-03 07:15:00,352.37,308.51,4.4,n,N20,VIIRS,D,2,0.39,0.36,2
WB2024_0000218,22.05655,88.12525,2024-01-03,715,2024-01-03 07:15:00,333.18,304.94,4.4,n,N20,VIIRS,D,2,0.39,0.36,2
WB2024_0000219,21.98157,87.54419,2024-01-03,715,2024-01-03 07:15:00,332.86,302.35,3.06,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000220,21.96676,87.36647,2024-01-03,715,2024-01-03 07:15:00,333.75,301.44,8.23,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000221,21.84555,87.44031,2024-01-03,715,2024-01-03 07:15:00,332.09,301.78,5.35,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000222,21.99257,87.3341,2024-01-03,715,2024-01-03 07:15:00,334.57,298.5,2.66,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000223,22.28216,87.69938,2024-01-03,715,2024-01-03 07:15:00,332.71,299.45,2.62,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000224,21.99819,87.45502,2024-01-03,715,2024-01-03 07:15:00,330.08,297.39,2.02,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000225,22.21615,87.43467,2024-01-03,715,2024-01-03 07:15:00,334.0,300.7,2.14,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000226,22.17787,87.2606,2024-01-03,715,2024-01-03 07:15:00,337.81,298.38,4.3,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000227,22.14865,87.18675,2024-01-03,715,2024-01-03 07:15:00,338.88,300.68,3.85,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000228,22.18272,87.39769,2024-01-03,715,2024-01-03 07:15:00,334.72,300.5,2.64,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000229,22.20187,87.40985,2024-01-03,715,2024-01-03 07:15:00,332.6,300.69,2.1,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000230,22.14672,87.23871,2024-01-03,715,2024-01-03 07:15:00,332.54,298.01,2.23,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000231,22.1761,87.6526,2024-01-03,715,2024-01-03 07:15:00,332.25,300.17,1.89,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000232,22.13421,87.49649,2024-01-03,715,2024-01-03 07:15:00,334.77,301.35,4.88,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000233,22.11111,87.69556,2024-01-03,715,2024-01-03 07:15:00,332.3,301.45,2.76,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000234,22.10038,87.82134,2024-01-03,715,2024-01-03 07:15:00,327.72,298.22,1.42,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000235,21.99003,87.27528,2024-01-03,715,2024-01-03 07:15:00,328.04,299.93,2.14,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000236,22.14194,87.188,2024-01-03,715,2024-01-03 07:15:00,329.68,299.51,3.68,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000237,23.43096,87.95554,2024-01-03,716,2024-01-03 07:16:00,335.13,299.69,2.43,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000238,23.31183,87.88885,2024-01-03,716,2024-01-03 07:16:00,331.99,299.92,3.32,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000239,23.40129,87.8532,2024-01-03,716,2024-01-03 07:16:00,328.19,301.01,1.02,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000240,23.41253,87.94751,2024-01-03,716,2024-01-03 07:16:00,331.33,300.48,1.87,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000241,23.37506,87.81554,2024-01-03,716,2024-01-03 07:16:00,337.19,302.42,4.18,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000242,23.40353,88.06454,2024-01-03,716,2024-01-03 07:16:00,332.37,301.19,2.2,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000243,23.30287,87.65857,2024-01-03,716,2024-01-03 07:16:00,330.41,302.01,1.99,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000244,23.27052,87.86535,2024-01-03,716,2024-01-03 07:16:00,333.3,300.42,3.27,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000245,23.17608,87.5458,2024-01-03,716,2024-01-03 07:16:00,339.14,300.36,3.13,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000246,23.32815,88.30431,2024-01-03,716,2024-01-03 07:16:00,328.0,299.84,2.3,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000247,23.2208,87.63468,2024-01-03,716,2024-01-03 07:16:00,336.28,302.75,3.88,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000248,23.23087,87.69873,2024-01-03,716,2024-01-03 07:16:00,330.75,303.06,2.05,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000249,23.1973,87.65842,2024-01-03,716,2024-01-03 07:16:00,332.12,301.58,2.1,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000250,23.19161,87.64395,2024-01-03,716,2024-01-03 07:16:00,330.0,301.59,1.95,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000251,23.14862,87.39478,2024-01-03,716,2024-01-03 07:16:00,334.91,301.65,4.91,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000252,23.34694,87.40115,2024-01-03,716,2024-01-03 07:16:00,332.67,303.02,4.31,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000253,23.32458,88.25897,2024-01-03,716,2024-01-03 07:16:00,329.55,299.98,1.92,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000254,23.34965,87.39673,2024-01-03,716,2024-01-03 07:16:00,328.38,301.04,2.11,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000255,23.56384,87.93537,2024-01-03,716,2024-01-03 07:16:00,330.21,301.67,1.89,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000256,23.43263,87.83575,2024-01-03,716,2024-01-03 07:16:00,328.22,300.74,1.85,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000257,23.19603,87.69353,2024-01-03,716,2024-01-03 07:16:00,333.42,302.23,2.69,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000258,26.58466,89.46559,2024-01-03,716,2024-01-03 07:16:00,326.96,295.84,1.28,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000259,26.59535,89.4679,2024-01-03,716,2024-01-03 07:16:00,329.82,297.05,3.69,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000260,23.66723,87.79214,2024-01-03,716,2024-01-03 07:16:00,338.03,300.86,3.26,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000261,23.54766,87.67947,2024-01-03,716,2024-01-03 07:16:00,337.92,303.3,4.46,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000262,23.62548,87.93953,2024-01-03,716,2024-01-03 07:16:00,329.58,300.92,1.92,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000263,23.63021,87.83758,2024-01-03,716,2024-01-03 07:16:00,333.05,302.4,2.52,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000264,23.62117,87.75808,2024-01-03,716,2024-01-03 07:16:00,332.16,301.78,2.0,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000265,23.63739,87.84013,2024-01-03,716,2024-01-03 07:16:00,332.1,301.38,2.0,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000266,23.67673,88.07184,2024-01-03,716,2024-01-03 07:16:00,328.0,300.85,2.0,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000267,23.63343,87.7713,2024-01-03,716,2024-01-03 07:16:00,334.07,302.5,1.63,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000268,23.55278,87.24073,2024-01-03,716,2024-01-03 07:16:00,329.95,302.55,1.82,l,N20,VIIRS,D,2,0.39,0.36,2
WB2024_0000269,23.55611,87.2401,2024-01-03,716,2024-01-03 07:16:00,329.26,300.5,1.82,l,N20,VIIRS,D,2,0.39,0.36,2
WB2024_0000270,23.55943,87.23948,2024-01-03,716,2024-01-03 07:16:00,345.36,304.44,8.91,n,N20,VIIRS,D,2,0.39,0.36,2
WB2024_0000271,23.69075,87.96535,2024-01-03,716,2024-01-03 07:16:00,339.63,302.04,2.88,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000272,23.66569,87.80402,2024-01-03,716,2024-01-03 07:16:00,332.13,301.53,1.47,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000273,23.39842,87.57483,2024-01-03,716,2024-01-03 07:16:00,337.62,302.75,2.35,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000274,23.42111,87.78381,2024-01-03,716,2024-01-03 07:16:00,344.69,302.48,4.56,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000275,23.17093,87.57787,2024-01-03,716,2024-01-03 07:16:00,328.81,299.72,1.5,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000276,23.74987,87.40791,2024-01-03,716,2024-01-03 07:16:00,345.05,301.62,5.92,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000277,23.14654,87.44601,2024-01-03,716,2024-01-03 07:16:00,332.02,299.68,1.91,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000278,23.80904,87.98243,2024-01-03,716,2024-01-03 07:16:00,334.71,300.94,3.47,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000279,23.69716,87.44119,2024-01-03,716,2024-01-03 07:16:00,340.08,303.57,3.11,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000280,23.77842,88.00343,2024-01-03,716,2024-01-03 07:16:00,331.53,301.21,1.73,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000281,23.75468,87.9845,2024-01-03,716,2024-01-03 07:16:00,333.48,301.11,2.92,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000282,23.76045,88.02197,2024-01-03,716,2024-01-03 07:16:00,330.67,300.1,2.84,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000283,23.66389,87.42371,2024-01-03,716,2024-01-03 07:16:00,331.55,302.06,1.73,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000284,23.7532,88.08488,2024-01-03,716,2024-01-03 07:16:00,334.77,300.29,2.77,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000285,23.1983,87.75116,2024-01-03,716,2024-01-03 07:16:00,338.41,301.04,4.16,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000286,23.65509,87.4761,2024-01-03,716,2024-01-03 07:16:00,335.01,302.89,3.49,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000287,23.73682,88.02242,2024-01-03,716,2024-01-03 07:16:00,330.38,301.4,2.5,l,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000288,23.73913,88.0374,2024-01-03,716,2024-01-03 07:16:00,328.78,300.26,0.99,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000289,23.7485,88.12035,2024-01-03,716,2024-01-03 07:16:00,332.32,301.49,4.52,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000290,23.6457,87.52461,2024-01-03,716,2024-01-03 07:16:00,333.87,304.44,3.27,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000291,23.50621,87.87244,2024-01-03,716,2024-01-03 07:16:00,333.24,301.86,1.83,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000292,23.50412,87.68364,2024-01-03,716,2024-01-03 07:16:00,332.22,299.54,1.96,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000293,23.64138,88.46297,2024-01-03,716,2024-01-03 07:16:00,335.41,295.82,3.06,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000294,23.65297,87.48429,2024-01-03,716,2024-01-03 07:16:00,332.12,301.77,1.31,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000295,23.77023,87.49387,2024-01-03,716,2024-01-03 07:16:00,330.61,302.77,2.32,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000296,23.67053,87.79153,2024-01-03,716,2024-01-03 07:16:00,338.21,302.19,3.26,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000297,23.77995,87.17073,2024-01-03,716,2024-01-03 07:16:00,330.54,302.58,2.19,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000298,23.13229,87.37825,2024-01-03,716,2024-01-03 07:16:00,332.19,300.94,1.52,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000299,23.1871,87.788,2024-01-03,716,2024-01-03 07:16:00,333.81,300.98,2.66,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000300,23.15106,87.58154,2024-01-03,716,2024-01-03 07:16:00,329.19,300.74,1.47,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000301,23.86125,88.05767,2024-01-03,716,2024-01-03 07:16:00,331.05,300.13,1.48,n,N20,VIIRS,D,0,0.38,0.36,2
WB2024_0000302,23.1454,87.69524,2024-01-03,716,2024-01-03 07:16:00,333.68,301.06,2.49,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000303,23.11953,87.55248,2024-01-03,716,2024-01-03 07:16:00,328.2,302.1,2.42,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000304,23.01705,87.27422,2024-01-03,716,2024-01-03 07:16:00,330.88,297.94,4.85,n,N20,VIIRS,D,0,0.4,0.37,2
WB2024_0000305,23.05158,87.81337,2024-01-03,716,2024-01-03 07:16:00,327.57,301.26,1.05,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000306,23.05195,87.79399,2024-01-03,716,2024-01-03 07:16:00,332.93,301.02,2.72,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000307,23.04129,87.83455,2024-01-03,716,2024-01-03 07:16:00,338.73,301.0,3.43,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000308,23.0027,87.67537,2024-01-03,716,2024-01-03 07:16:00,336.53,301.19,2.44,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000309,22.99629,87.91599,2024-01-03,716,2024-01-03 07:16:00,333.43,301.42,2.63,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000310,24.21414,87.85372,2024-01-03,716,2024-01-03 07:16:00,330.21,299.71,1.39,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000311,24.0509,87.81081,2024-01-03,716,2024-01-03 07:16:00,335.16,301.35,3.6,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000312,24.05148,87.81458,2024-01-03,716,2024-01-03 07:16:00,332.51,301.1,2.22,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000313,23.90216,87.55495,2024-01-03,716,2024-01-03 07:16:00,329.69,300.57,2.55,l,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000314,23.04944,87.82148,2024-01-03,716,2024-01-03 07:16:00,332.28,301.6,3.23,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000315,26.78372,88.26831,2024-01-03,717,2024-01-03 07:17:00,332.1,299.07,2.58,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0000316,23.78024,86.89777,2024-01-03,1943,2024-01-03 19:43:00,295.29,285.03,0.31,n,N20,VIIRS,N,0,0.42,0.38,2
WB2024_0000317,23.79376,87.07471,2024-01-03,1943,2024-01-03 19:43:00,303.63,292.24,1.97,n,N20,VIIRS,N,0,0.41,0.37,2
WB2024_0000318,23.77737,86.91822,2024-01-03,1943,2024-01-03 19:43:00,295.63,284.85,0.29,n,N20,VIIRS,N,0,0.42,0.38,2
WB2024_0000319,23.80121,87.04707,2024-01-03,1943,2024-01-03 19:43:00,309.02,292.35,1.32,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000320,26.74786,88.45103,2024-01-03,1943,2024-01-03 19:43:00,325.73,283.98,2.2,n,N20,VIIRS,N,0,0.4,0.37,2
WB2024_0000321,23.80064,87.05109,2024-01-03,1943,2024-01-03 19:43:00,305.52,293.14,1.32,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000322,23.48329,87.35484,2024-01-03,1944,2024-01-03 19:44:00,298.92,286.09,0.9,n,N20,VIIRS,N,2,0.4,0.37,2
WB2024_0000323,23.5095,87.27776,2024-01-03,1944,2024-01-03 19:44:00,300.12,286.59,1.04,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000324,23.51289,87.27835,2024-01-03,1944,2024-01-03 19:44:00,301.36,287.27,0.66,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000325,23.5162,87.32756,2024-01-03,1944,2024-01-03 19:44:00,297.02,285.77,0.4,n,N20,VIIRS,N,0,0.41,0.37,2
WB2024_0000326,23.56182,87.08263,2024-01-03,1944,2024-01-03 19:44:00,304.01,286.31,0.92,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000327,23.56409,87.09121,2024-01-03,1944,2024-01-03 19:44:00,299.71,285.89,0.6,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000328,23.56466,87.0872,2024-01-03,1944,2024-01-03 19:44:00,297.55,286.27,0.92,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000329,23.54909,87.24396,2024-01-03,1944,2024-01-03 19:44:00,306.83,286.39,0.83,n,N20,VIIRS,N,3,0.41,0.37,2
WB2024_0000330,23.61414,86.78841,2024-01-03,1944,2024-01-03 19:44:00,302.41,289.12,1.21,n,N20,VIIRS,N,2,0.42,0.38,2
WB2024_0000331,23.55644,87.24116,2024-01-03,1944,2024-01-03 19:44:00,304.78,287.6,1.34,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000332,23.55983,87.24173,2024-01-03,1944,2024-01-03 19:44:00,302.44,285.25,6.69,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000333,23.61462,86.85959,2024-01-03,1944,2024-01-03 19:44:00,296.07,285.58,0.79,n,N20,VIIRS,N,0,0.42,0.38,2
WB2024_0000334,23.60423,87.1514,2024-01-03,1944,2024-01-03 19:44:00,297.31,285.7,0.75,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000335,23.61161,87.14856,2024-01-03,1944,2024-01-03 19:44:00,298.67,287.13,1.19,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000336,23.61219,87.14457,2024-01-03,1944,2024-01-03 19:44:00,300.8,287.15,0.77,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000337,23.6637,86.90957,2024-01-03,1944,2024-01-03 19:44:00,305.1,285.47,1.2,n,N20,VIIRS,N,0,0.42,0.37,2
WB2024_0000338,23.66536,86.92239,2024-01-03,1944,2024-01-03 19:44:00,301.67,285.71,0.71,n,N20,VIIRS,N,2,0.42,0.37,2
WB2024_0000339,23.66595,86.91831,2024-01-03,1944,2024-01-03 19:44:00,301.25,288.11,0.71,n,N20,VIIRS,N,2,0.42,0.37,2
WB2024_0000340,23.66561,86.91691,2024-01-03,1944,2024-01-03 19:44:00,301.46,287.52,1.15,n,N20,VIIRS,N,2,0.42,0.37,2
WB2024_0000341,23.66846,86.92159,2024-01-03,1944,2024-01-03 19:44:00,303.77,286.14,1.15,n,N20,VIIRS,N,2,0.42,0.37,2
WB2024_0000342,23.6736,86.93496,2024-01-03,1944,2024-01-03 19:44:00,296.47,286.41,0.58,n,N20,VIIRS,N,2,0.42,0.37,2
WB2024_0000343,23.54696,86.54531,2024-01-03,1944,2024-01-03 19:44:00,295.83,285.38,0.6,n,N20,VIIRS,N,2,0.43,0.38,2
WB2024_0000344,23.5604,87.23776,2024-01-03,1944,2024-01-03 19:44:00,330.2,288.72,6.69,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000345,22.98403,87.76817,2024-01-03,1944,2024-01-03 19:44:00,310.76,285.09,1.08,n,N20,VIIRS,N,0,0.39,0.36,2
WB2024_0000346,22.36439,87.01677,2024-01-03,1944,2024-01-03 19:44:00,315.99,289.46,1.44,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000347,22.378,87.27821,2024-01-03,1944,2024-01-03 19:44:00,330.69,292.79,2.02,n,N20,VIIRS,N,2,0.4,0.37,2
WB2024_0000348,23.68589,87.119,2024-01-03,1944,2024-01-03 19:44:00,300.56,286.22,1.29,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000349,23.68877,87.09895,2024-01-03,1944,2024-01-03 19:44:00,299.74,288.42,1.16,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000350,23.6893,87.11958,2024-01-03,1944,2024-01-03 19:44:00,310.54,288.4,1.29,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000351,23.69218,87.09953,2024-01-03,1944,2024-01-03 19:44:00,304.62,287.77,1.16,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000352,23.69213,87.12418,2024-01-03,1944,2024-01-03 19:44:00,301.08,286.92,1.41,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000353,23.6927,87.12017,2024-01-03,1944,2024-01-03 19:44:00,310.47,289.23,1.41,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000354,23.69328,87.11616,2024-01-03,1944,2024-01-03 19:44:00,299.6,287.11,0.79,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0000355,23.69386,87.11215,2024-01-03,1944,2024-01-03 19:44:00,300.56,287.03,0.79,n,N20,VIIRS,N,2,0.41,0.37,2
